"TIME (Europe/Istanbul)","binance","binance","bittrex","bittrex","bitfinex","bitfinex"
"2023-06-19 14:00:00",19.576299999999996,-77.5748,0,0,1.125266,-0.19463738000000003
"2023-06-19 14:01:00",65.5912,-28.281800000000004,0.05963,0,0.15235426000000002,-0.1
"2023-06-19 14:02:00",64.48460000000001,-54.7453,0,0,0.15371556,0
"2023-06-19 14:03:00",9.6681,-14.865300000000001,0.14416402,0,0,0
"2023-06-19 14:04:00",10.310599999999997,-14.091599999999996,0,0,0,-0.002
"2023-06-19 14:05:00",26.7317,-26.781400000000023,0.144866,-0.00057226,0.00324034,0
"2023-06-19 14:06:00",12.747399999999997,-8.543199999999999,0,0,17.687763850000003,0
"2023-06-19 14:07:00",6.613799999999999,-2.4601000000000006,0.14416402,0,0,0
"2023-06-19 14:08:00",9.458599999999997,-12.616799999999996,0,0,0.41000397,0
"2023-06-19 14:09:00",4.3319,-15.250400000000003,0.12042985,0,0,0
"2023-06-19 14:10:00",26.433400000000002,-249.29700000000005,0,0,0,0
"2023-06-19 14:11:00",10.654599999999995,-14.103599999999998,0.12042984,0,0.002,0
"2023-06-19 14:12:00",16.731999999999992,-2.7477,0,0,0,-0.002
"2023-06-19 14:13:00",39.70480000000001,-47.608600000000024,0.12042984,0,0.13499999999999998,0
"2023-06-19 14:14:00",37.7373,-19.962899999999998,0,0,0.07638958,0
"2023-06-19 14:15:00",3.8575999999999997,-6.4837,0.14416402,0,0,0
"2023-06-19 14:16:00",15.1963,-11.3779,0,0,0,-0.007180849999999999
"2023-06-19 14:17:00",5.822400000000001,-2.4800999999999997,0.12042984,0,0,0
"2023-06-19 14:18:00",12.859099999999998,-21.580500000000008,0,0,1.3758768399999999,0
"2023-06-19 14:19:00",18.1753,-7.7684000000000015,0.12042984,0,0,0
"2023-06-19 14:20:00",160.2445,-7.902,0,0,1.50306683,0
"2023-06-19 14:21:00",29.307599999999994,-12.503599999999997,0.14416402,0,0.01585702,-0.006
"2023-06-19 14:22:00",7.7685,-79.39280000000002,0,0,0,0
"2023-06-19 14:23:00",110.22670000000001,-2.7160999999999995,0.12042984,0,0,0
"2023-06-19 14:24:00",34.626900000000006,-12.2647,0,0,0,0
"2023-06-19 14:25:00",93.34490000000001,-20.317500000000003,0.14416402,0,0,0
"2023-06-19 14:26:00",4.8875,-42.41990000000002,0,0,0.24480553,-0.00562346
"2023-06-19 14:27:00",13.642899999999996,-13.859000000000004,0,0,0.07434346,0
"2023-06-19 14:28:00",17.390000000000008,-18.410999999999998,0,0,0.07433394,-0.10318795
"2023-06-19 14:29:00",124.15719999999997,-6.8781,0,0,0.00894367,0
"2023-06-19 14:30:00",6.201600000000002,-6.898999999999998,0,0,3.704135,0
"2023-06-19 14:31:00",196.9613,-46.718600000000016,0,-0.00771826,5.471846119999999,-0.2
"2023-06-19 14:32:00",5.4213000000000005,-45.337800000000016,0,0,0,0
"2023-06-19 14:33:00",96.74069999999999,-46.344699999999996,0,0,0.315947,0
"2023-06-19 14:34:00",3.644999999999999,-77.10999999999996,0,0,0.00316936,-0.002
"2023-06-19 14:35:00",2.0039000000000002,-201.20199999999952,0,-0.00025964,0.00388343,-0.002
"2023-06-19 14:36:00",17.4088,-104.83079999999997,0,0,0.019946,-0.27
"2023-06-19 14:37:00",7.143599999999998,-14.352099999999995,0,0,0.03171175,-0.002
"2023-06-19 14:38:00",57.34339999999999,-25.654899999999994,0,0,0,0
"2023-06-19 14:39:00",5.389,-33.96620000000001,0,0,1.44271607,0
"2023-06-19 14:40:00",23.711899999999996,-15.290700000000001,0,0,0.2172,-0.012
"2023-06-19 14:41:00",73.45719999999999,-50.89209999999999,0,0,0.00647873,-0.002
"2023-06-19 14:42:00",22.092999999999996,-6.4116,0,0,0.00792748,-0.032661
"2023-06-19 14:43:00",10.3413,-4.989999999999999,0.00471905,0,0.00516225,-0.5
"2023-06-19 14:44:00",31.395,-11.671099999999997,0,0,0,0
"2023-06-19 14:45:00",9.435600000000003,-9.068899999999998,0.00471905,0,0.010992,0
"2023-06-19 14:46:00",6.667299999999999,-124.19979999999997,0,0,0.04780598,0
"2023-06-19 14:47:00",159.24100000000004,-10.031600000000003,0,0,4.836958639999997,0
"2023-06-19 14:48:00",19.668000000000003,-9.078600000000005,0,0,0.014408,0
"2023-06-19 14:49:00",59.28260000000002,-19.886600000000005,0.01452049,0,0,0
"2023-06-19 14:50:00",66.38249999999996,-43.9988,0,0,1.8567621,0
"2023-06-19 14:51:00",123.71330000000002,-133.36339999999993,0,0,0.34266718000000007,0
"2023-06-19 14:52:00",76.27590000000002,-105.3922,0,0,0,0
"2023-06-19 14:53:00",13.021099999999995,-1.8535999999999997,0,0,0.6512667200000001,-0.00351918
"2023-06-19 14:54:00",108.6877,-68.68940000000003,0,0,0,0
"2023-06-19 14:55:00",9.955499999999997,-59.904999999999994,0,0,0,0
"2023-06-19 14:56:00",12.733800000000004,-79.21970000000003,0,0,0,0
"2023-06-19 14:57:00",96.20200000000003,-10.398599999999998,0,0,2.8288486599999993,-2.9
"2023-06-19 14:58:00",36.962800000000016,-24.04949999999999,0,0,0.64829489,0
"2023-06-19 14:59:00",13.448300000000001,-19.42600000000001,0.00283906,0,0,0
"2023-06-19 15:00:00",5.894999999999999,-73.81379999999999,0,0,0,0
"2023-06-19 15:01:00",22.066800000000004,-4.385599999999999,0,0,0,0
"2023-06-19 15:02:00",6.889399999999999,-3.3951000000000002,0,0,0.00905666,0
"2023-06-19 15:03:00",6.736599999999999,-88.21220000000004,0,0,0,0
"2023-06-19 15:04:00",9.123899999999999,-31.087300000000003,0,0,0,0
"2023-06-19 15:05:00",28.778800000000007,-49.6568,0,-0.00000342,0.08,-0.002
"2023-06-19 15:06:00",5.819799999999998,-9.470799999999997,0,0,1,0
"2023-06-19 15:07:00",20.595200000000002,-2.926999999999999,0,0,0,0
"2023-06-19 15:08:00",89.19319999999998,-16.849499999999992,0,0,0,-0.32299999999999995
"2023-06-19 15:09:00",7.575400000000001,-21.1116,0,0,0.0095003,0
"2023-06-19 15:10:00",19.588500000000003,-4.2970999999999995,0,0,0.030482910000000002,0
"2023-06-19 15:11:00",35.55340000000001,-58.377399999999994,0,0,0.02365022,-0.00286699
"2023-06-19 15:12:00",5.001199999999998,-10.961599999999999,0,0,0,-0.00255002
"2023-06-19 15:13:00",4.5302,-9.958799999999998,0,0,1.21707046,0
"2023-06-19 15:14:00",15.672499999999998,-7.6189,0,0,0,0
"2023-06-19 15:15:00",14.201399999999998,-12.053999999999997,0,0,0,0
"2023-06-19 15:16:00",6.221700000000002,-42.851899999999986,0,0,0.229674,0
"2023-06-19 15:17:00",5.035099999999999,-13.792599999999998,0,0,0.19615457,-0.58
"2023-06-19 15:18:00",55.643299999999996,-8.667300000000001,0,0,0,0
"2023-06-19 15:19:00",18.96530000000001,-5.344100000000001,0,0,0,-0.0578
"2023-06-19 15:20:00",40.592400000000005,-13.594099999999997,0,0,0.08614027,0
"2023-06-19 15:21:00",26.2861,-3.0712000000000006,0,0,0,0
"2023-06-19 15:22:00",79.14910000000006,-24.564200000000003,0,0,28.113805539999998,0
"2023-06-19 15:23:00",860.1111999999993,-458.45379999999983,0,-1.2161007799999999,4.4747096299999995,-0.82101476
"2023-06-19 15:24:00",715.4828999999991,-620.3618000000004,0.28733055,-0.29980805,12.610294890000002,-0.18954717000000001
"2023-06-19 15:25:00",70.89349999999999,-81.40180000000001,0,0,0.3896649,-0.53619304
"2023-06-19 15:26:00",90.72170000000001,-77.7694,0,0,0,0
"2023-06-19 15:27:00",141.27859999999995,-22.610999999999994,0,0,0.06445232,-0.056
"2023-06-19 15:28:00",58.08359999999999,-378.11830000000026,0,0,0.25,0
"2023-06-19 15:29:00",29.752199999999995,-123.89259999999999,0,0,0,-0.387
"2023-06-19 15:30:00",252.77769999999992,-349.7011,0,0,4.589799999999997,-0.38078059
"2023-06-19 15:31:00",89.20459999999997,-215.46149999999986,0,0,0,-0.37489155
"2023-06-19 15:32:00",285.1814000000002,-641.2034000000004,0,0,0,-8.343409740000002
"2023-06-19 15:33:00",66.27669999999999,-15.515100000000002,0,0,0.39229,-0.1
"2023-06-19 15:34:00",95.82440000000004,-93.46740000000001,0.05792831,0,0.202,-0.1
"2023-06-19 15:35:00",49.52090000000001,-184.09970000000007,0,-0.00218874,0.0384157,0
"2023-06-19 15:36:00",5.783100000000001,-61.28640000000001,0,0,0.02113949,-0.00887856
"2023-06-19 15:37:00",61.86010000000002,-22.527500000000007,0,0,0,0
"2023-06-19 15:38:00",188.49799999999993,-801.4875000000004,0,0,0.17763079999999998,-0.024069100000000003
"2023-06-19 15:39:00",185.90640000000002,-74.87960000000001,0,0,1.75870347,0
"2023-06-19 15:40:00",150.67270000000005,-11.565000000000001,0,0,0.05,0
"2023-06-19 15:41:00",117.45900000000003,-36.920300000000005,0,0,0,0
"2023-06-19 15:42:00",122.55920000000005,-23.109399999999997,0,0,0,0
"2023-06-19 15:43:00",304.7126999999996,-892.3672,0,0,0,-20.951153090000002
"2023-06-19 15:44:00",107.63490000000003,-77.4176,0,0,0.25442214,0
"2023-06-19 15:45:00",231.82840000000004,-402.9398,0,0,0,-1.53201984
"2023-06-19 15:46:00",363.01250000000016,-489.59349999999995,0,0,0.41400000000000003,-14.881895980000007
"2023-06-19 15:47:00",92.25050000000005,-42.36489999999998,0,0,0,-0.5
"2023-06-19 15:48:00",89.568,-82.1735,0,0,0,-0.13753279
"2023-06-19 15:49:00",172.19009999999997,-7.817100000000001,0,0,0.3378,0
"2023-06-19 15:50:00",290.2678999999998,-440.5142,0,0,0.74031666,-5.7542866
"2023-06-19 15:51:00",82.00210000000001,-50.22950000000001,0,0,0.06931723000000001,0
"2023-06-19 15:52:00",31.5532,-6.7148,0,0,0.0032305,0
"2023-06-19 15:53:00",145.17619999999994,-24.3971,0,0,0,0
"2023-06-19 15:54:00",41.340099999999985,-21.675700000000003,0,0,0.27403367,0
"2023-06-19 15:55:00",163.18759999999997,-26.846699999999995,0,0,0.13899789,-0.0102408
"2023-06-19 15:56:00",118.9652,-203.09989999999996,0,0,6.873653349999996,-7.068284080000001
"2023-06-19 15:57:00",56.09800000000003,-73.39749999999998,0,0,0,-0.75884082
"2023-06-19 15:58:00",5.3245,-40.644299999999994,0,0,0.06122921,0
"2023-06-19 15:59:00",5.144700000000001,-21.4671,0,0,0.08167342000000001,0
"2023-06-19 16:00:00",21.357000000000006,-31.638500000000004,0,0,0,-0.5792335700000001
"2023-06-19 16:01:00",138.98589999999996,-48.33309999999999,0,0,2.02297588,0
"2023-06-19 16:02:00",35.6801,-42.28389999999999,0,0,0.10485338,-1.01769295
"2023-06-19 16:03:00",8.818699999999998,-26.450200000000002,0,0,0.09092964,0
"2023-06-19 16:04:00",4.080199999999998,-33.99320000000001,0,0,0.05789612,-1.84526281
"2023-06-19 16:05:00",19.896400000000007,-12.194300000000004,0,-0.0002798,0.00315936,-0.049999999999999996
"2023-06-19 16:06:00",33.579,-13.404599999999999,0,0,0,-0.04475588
"2023-06-19 16:07:00",47.040600000000005,-14.682899999999998,0,0,0.01905034,-0.0024
"2023-06-19 16:08:00",10.035099999999998,-131.5779,0,0,0,-0.002
"2023-06-19 16:09:00",116.36499999999995,-57.798599999999986,0,0,17.6983555,-0.1751
"2023-06-19 16:10:00",80.70869999999995,-45.35320000000001,0,0,0.11137,0
"2023-06-19 16:11:00",56.80480000000002,-27.243699999999993,0,0,0,-0.26504999
"2023-06-19 16:12:00",71.45259999999999,-7.644400000000001,0,0,0,0
"2023-06-19 16:13:00",32.3655,-44.47290000000002,0,0,0,0
"2023-06-19 16:14:00",10.2682,-28.045900000000003,0,0,0,-0.01445
"2023-06-19 16:15:00",92.06110000000004,-11.5482,0,0,0.04535509,0
"2023-06-19 16:16:00",167.80410000000006,-30.7873,0,0,0.05,0
"2023-06-19 16:17:00",148.28910000000002,-345.0839000000008,0,0,1.01539024,-38.167430370000005
"2023-06-19 16:18:00",43.1048,-37.66500000000003,0,0,0,-4.352123389999998
"2023-06-19 16:19:00",17.3767,-11.924299999999999,0,0,7.449149300000001,-0.0473911
"2023-06-19 16:20:00",6.959199999999998,-21.3067,0,0,26.865642439999995,-0.04350058
"2023-06-19 16:21:00",30.82379999999999,-34.523099999999985,0,0,0.5369765200000001,0
"2023-06-19 16:22:00",78.69000000000001,-156.26050000000006,0,0,0,-12.824884639999999
"2023-06-19 16:23:00",19.70090000000001,-80.66940000000007,0,0,0.59552902,-8.25
"2023-06-19 16:24:00",52.15510000000001,-29.81750000000001,0,0,0.1,-0.7742991
"2023-06-19 16:25:00",6.9087000000000005,-6.3458,0,0,0.2,0
"2023-06-19 16:26:00",32.74280000000001,-36.611399999999996,0,0,0.05,0
"2023-06-19 16:27:00",34.01480000000001,-39.179,0,0,1.0669836400000001,-0.32909723
"2023-06-19 16:28:00",11.0383,-40.0683,0,0,0.56831363,-3.0879497999999996
"2023-06-19 16:29:00",57.04920000000002,-34.59970000000002,0,0,0,-0.05
"2023-06-19 16:30:00",46.811700000000016,-37.15370000000001,0,0,0,-0.58030846
"2023-06-19 16:31:00",67.06679999999994,-22.69329999999999,0,0,0.25,-0.002
"2023-06-19 16:32:00",37.957,-53.1833,0,0,0.7500000000000001,-0.18318
"2023-06-19 16:33:00",70.7077,-38.62629999999999,0,0,0.005529,-1.44271607
"2023-06-19 16:34:00",66.06849999999999,-23.9583,0,0,0.15780576,0
"2023-06-19 16:35:00",44.13759999999999,-21.541999999999987,0.01867725,-0.00054982,0.03471326,0
"2023-06-19 16:36:00",40.65129999999999,-15.812600000000002,0,0,0.0085208,0
"2023-06-19 16:37:00",27.30859999999999,-224.36630000000002,0,0,0.0126303,-1.5778963400000001
"2023-06-19 16:38:00",9.354799999999996,-2.8569999999999993,0,0,0,-0.05
"2023-06-19 16:39:00",22.288600000000002,-118.55860000000004,0,0,0.01263038,0
"2023-06-19 16:40:00",26.60220000000001,-42.336300000000016,0,0,0.05,-0.08381664
"2023-06-19 16:41:00",19.29920000000001,-65.36089999999999,0,0,0,0
"2023-06-19 16:42:00",22.120100000000022,-5.577899999999999,0,0,0,0
"2023-06-19 16:43:00",10.00439999999999,-21.1972,0,0,0,0
"2023-06-19 16:44:00",36.25980000000001,-179.51520000000002,0,0,0,-3.550135569999999
"2023-06-19 16:45:00",42.83539999999999,-5.331699999999999,0,0,0,0
"2023-06-19 16:46:00",27.500899999999998,-46.746599999999994,0,0,0,-0.05
"2023-06-19 16:47:00",62.99940000000002,-31.2685,0,0,1.84989972,0
"2023-06-19 16:48:00",44.69100000000001,-120.59099999999994,0,0,0,-0.4879420000000001
"2023-06-19 16:49:00",88.4432,-26.4074,0,0,7.8458,0
"2023-06-19 16:50:00",70.65640000000005,-42.8805,0,0,0,0
"2023-06-19 16:51:00",66.51320000000003,-21.795999999999996,0,0,3.353264959999999,-0.28718072
"2023-06-19 16:52:00",36.648099999999985,-178.70889999999991,0,0,0,0
"2023-06-19 16:53:00",64.40960000000008,-128.0304,0,0,0.33335294,0
"2023-06-19 16:54:00",105.38709999999995,-38.2761,0,0,1.08695308,-0.1
"2023-06-19 16:55:00",45.247699999999995,-99.50519999999997,0,0,0.00912848,-0.05
"2023-06-19 16:56:00",34.27929999999999,-30.009700000000006,0,0,0,-4.632103449999999
"2023-06-19 16:57:00",31.573600000000006,-73.01620000000001,0.01252873,0,0.08161288,-0.1
"2023-06-19 16:58:00",161.37649999999994,-76.88459999999999,0,0,0.05,-0.00352941
"2023-06-19 16:59:00",122.62499999999996,-58.03990000000001,0,0,0,-1.09036945
"2023-06-19 17:00:00",28.04209999999999,-60.6376,0,0,0.01476717,0
"2023-06-19 17:01:00",125.48710000000004,-11.691000000000003,0,0,1.32916944,0
"2023-06-19 17:02:00",13.5139,-123.79060000000001,0,0,0.00322297,-0.002
"2023-06-19 17:03:00",18.215200000000003,-40.64460000000002,0,0,0.00295011,-0.49054439000000005
"2023-06-19 17:04:00",78.14299999999997,-41.48019999999999,0,0,0,0
"2023-06-19 17:05:00",73.70539999999998,-47.672099999999986,0,-0.00023388,0.00224936,-0.49779000000000007
"2023-06-19 17:06:00",71.1234,-74.6415,0,0,0.03803554,-1.2617322
"2023-06-19 17:07:00",47.50250000000002,-73.5647,0,0,0.002,-0.78147788
"2023-06-19 17:08:00",221.46790000000004,-153.26510000000005,0,-0.01650313,0.022395489999999997,-2.4207943999999983
"2023-06-19 17:09:00",84.95219999999996,-118.13180000000003,0,0,15.602893510000003,-0.15400000000000003
"2023-06-19 17:10:00",25.13339999999999,-113.28399999999999,0,0,1.39609184,-0.01192492
"2023-06-19 17:11:00",29.3825,-89.1067,0,0,2.3987766,-0.6000000000000001
"2023-06-19 17:12:00",35.687,-148.14269999999985,0,0,0.05,-0.05
"2023-06-19 17:13:00",71.70409999999998,-8.580199999999996,0,0,0,0
"2023-06-19 17:14:00",51.28839999999998,-184.42289999999986,0,0,0.06576013,-0.14954766000000003
"2023-06-19 17:15:00",52.897400000000054,-136.82919999999984,0,0,8.52606363,-0.11100000000000002
"2023-06-19 17:16:00",58.15089999999999,-84.53729999999996,0,0,0.010404,-0.0105
"2023-06-19 17:17:00",7.9405,-61.766700000000014,0,0,0.348097,-32.32296177
"2023-06-19 17:18:00",30.966599999999996,-235.63850000000002,0,0,1.00742303,-1.7637222000000001
"2023-06-19 17:19:00",1606.366700000001,-1430.0641000000023,0,-1.49195026,29.084682609999994,-162.11272479000007
"2023-06-19 17:20:00",316.0004000000002,-399.56800000000044,0,0,9.00044537,-2.30048107
"2023-06-19 17:21:00",146.30539999999996,-410.2932000000003,0,0,3.0937586,-1.7
"2023-06-19 17:22:00",89.31699999999996,-194.44649999999987,0,0,3.6444052599999988,-1.002
"2023-06-19 17:23:00",198.9701999999999,-51.91699999999999,0,0,0.012701750000000001,0
"2023-06-19 17:24:00",56.619900000000015,-101.24919999999997,0,0,0,0
"2023-06-19 17:25:00",191.08330000000004,-440.9878000000004,0.144649,0,0.17728201999999998,-9.29087815
"2023-06-19 17:26:00",122.7765,-66.16550000000001,0,0,0.44940189,-5.8291138799999995
"2023-06-19 17:27:00",59.80660000000002,-134.80009999999996,0,0,0.07346987999999999,-1.413
"2023-06-19 17:28:00",36.5789,-152.95539999999997,0,0,1.7042,-5.9245899999999985
"2023-06-19 17:29:00",133.1321999999999,-15.117199999999999,0,0,0.9034315799999999,0
"2023-06-19 17:30:00",56.945399999999985,-106.75800000000008,0,0,0,-0.004
"2023-06-19 17:31:00",27.659200000000006,-75.55709999999989,0,0,0.00317574,0
"2023-06-19 17:32:00",51.796600000000005,-225.4975,0,0,0.5878557200000001,0
"2023-06-19 17:33:00",388.6994000000002,-219.4690000000002,0,0,9.275211360000004,-0.7105300000000001
"2023-06-19 17:34:00",21.560000000000002,-103.33219999999996,0,0,4.708367,-28.259699999999995
"2023-06-19 17:35:00",4.7494000000000005,-27.6927,0,-0.00018212,0,-0.348727
"2023-06-19 17:36:00",180.3533,-58.80259999999999,0,0,0.01155864,0
"2023-06-19 17:37:00",25.6242,-280.1960000000001,0,0,0.03556898,-6.669564489999999
"2023-06-19 17:38:00",34.86680000000001,-88.2067,0,0,0.053238650000000005,0
"2023-06-19 17:39:00",58.36300000000002,-112.08559999999997,0,0,3.4751466599999987,-0.05
"2023-06-19 17:40:00",12.234900000000001,-56.942800000000034,0,0,0.033349290000000004,0
"2023-06-19 17:41:00",50.2149,-51.1301,0.14468399999999998,0,0,-0.05
"2023-06-19 17:42:00",16.4795,-29.214299999999998,0,0,0.006346839999999999,0
"2023-06-19 17:43:00",12.4004,-73.11810000000003,0.132995,0,0.008961,-0.002
"2023-06-19 17:44:00",51.21439999999998,-132.57150000000001,0,0,0.05,0
"2023-06-19 17:45:00",28.514000000000014,-84.995,0,0,0.00744549,-0.002
"2023-06-19 17:46:00",208.5132999999999,-93.7754,0,0,0.9099261799999999,-0.7483538000000001
"2023-06-19 17:47:00",454.52370000000013,-174.1752,0.077496,0,0,0
"2023-06-19 17:48:00",146.633,-52.67069999999999,0,0,0.011,-0.02732471
"2023-06-19 17:49:00",551.4253999999999,-196.67580000000012,0.144585,0,3.0020545699999994,0
"2023-06-19 17:50:00",486.93960000000004,-94.48480000000004,0,0,0,0
"2023-06-19 17:51:00",31.525699999999983,-100.39439999999999,0,0,0.0039283,0
"2023-06-19 17:52:00",125.20879999999997,-12.378100000000002,0,0,0.00379336,0
"2023-06-19 17:53:00",19.358600000000003,-8.1324,0,0,0,-1
"2023-06-19 17:54:00",20.5861,-92.47540000000004,0,0,0.9890599999999999,0
"2023-06-19 17:55:00",43.42650000000002,-13.7848,0,0,0.05,0
"2023-06-19 17:56:00",7.3062,-5.9943,0,0,0.03176271,0
"2023-06-19 17:57:00",5.969900000000002,-9.817,0,0,0,0
"2023-06-19 17:58:00",4.265100000000001,-9.568500000000002,0,0,0.002,0
"2023-06-19 17:59:00",8.327900000000001,-5.561500000000001,0,-0.00619891,0.1,0
"2023-06-19 18:00:00",7.6358999999999995,-31.4615,0,0,0.01572569,0
"2023-06-19 18:01:00",83.86409999999998,-171.12880000000004,0,0,0,-0.22633072
"2023-06-19 18:02:00",10.124299999999993,-41.72920000000003,0,0,0,-0.060700000000000004
"2023-06-19 18:03:00",12.1041,-6.5472,0,0,1.25137522,0
"2023-06-19 18:04:00",4.9589000000000025,-18.379699999999993,0,0,0,-0.05
"2023-06-19 18:05:00",11.3987,-111.81810000000003,0,-0.00071023,0,-0.05
"2023-06-19 18:06:00",36.6911,-24.130200000000006,0,0,0,0
"2023-06-19 18:07:00",7.769900000000001,-41.06860000000004,0.144588,0,0.19895555999999998,0
"2023-06-19 18:08:00",5.726399999999998,-15.253899999999998,0,0,0,0
"2023-06-19 18:09:00",62.31580000000001,-156.98270000000005,0,0,0.007,-1.42875091
"2023-06-19 18:10:00",10.975299999999994,-78.68049999999998,0,0,0,-0.13111488999999998
"2023-06-19 18:11:00",77.95559999999998,-182.11340000000004,0,0,5.92387269,-1.6728569000000002
"2023-06-19 18:12:00",36.0432,-27.42599999999999,0,0,2.32709599,-1
"2023-06-19 18:13:00",95.19519999999999,-110.41429999999993,0,0,0,-0.42746
"2023-06-19 18:14:00",218.1760000000003,-521.1014,0,0,10.014000000000001,-36.91311022000001
"2023-06-19 18:15:00",27.6547,-119.13389999999994,0,0,0,0
"2023-06-19 18:16:00",48.005900000000004,-141.94510000000002,0,0,0.05,-0.1
"2023-06-19 18:17:00",159.82569999999993,-34.186699999999995,0,0,10.011000000000001,-0.502
"2023-06-19 18:18:00",19.959500000000002,-91.9307,0,0,0,-0.00493077
"2023-06-19 18:19:00",15.325499999999998,-45.54940000000002,0,0,0,0
"2023-06-19 18:20:00",5.080699999999998,-145.47620000000003,0,0,0.01796639,0
"2023-06-19 18:21:00",16.718099999999993,-64.13690000000001,0,0,0.63602585,-0.35506605
"2023-06-19 18:22:00",26.421900000000004,-139.72490000000002,0,0,0.045399,-2.255559
"2023-06-19 18:23:00",21.72029999999999,-9.3209,0,0,0,0
"2023-06-19 18:24:00",55.35280000000001,-72.58180000000002,0,0,1.10690135,0
"2023-06-19 18:25:00",3.760800000000001,-9.843200000000001,0,0,0.015475299999999999,-0.4
"2023-06-19 18:26:00",16.913399999999996,-64.0277,0,0,0.031066,-0.0443
"2023-06-19 18:27:00",202.0593999999998,-2.9695,0,0,0,0
"2023-06-19 18:28:00",20.909200000000013,-90.1298,0,0,0,-1.2523932400000002
"2023-06-19 18:29:00",16.0469,-6.374900000000001,0,0,0.07021722,-0.03127059
"2023-06-19 18:30:00",40.07149999999999,-29.1949,0,0,0.08566286000000001,-0.0569392
"2023-06-19 18:31:00",38.779500000000006,-736.2292000000003,0,0,0.598286,-3.3457421599999995
"2023-06-19 18:32:00",80.64759999999991,-181.37550000000007,0,0,0.23617188,0
"2023-06-19 18:33:00",127.77700000000003,-14.3299,0,0,0.534609,-0.485
"2023-06-19 18:34:00",19.630200000000002,-157.066,0,0,0.034615,-0.47036837
"2023-06-19 18:35:00",62.964099999999966,-4.563100000000002,0,-0.00241475,0,0
"2023-06-19 18:36:00",53.215299999999935,-15.5446,0,0,0,0
"2023-06-19 18:37:00",306.63419999999996,-64.62389999999996,0,0,6.16018426,0
"2023-06-19 18:38:00",11.010099999999996,-35.24939999999999,0,0,0.1,0
"2023-06-19 18:39:00",82.95650000000002,-6.4286,0,0,0,-0.00904722
"2023-06-19 18:40:00",85.42099999999995,-41.26260000000001,0,0,0.8302742000000001,0
"2023-06-19 18:41:00",21.0408,-71.61640000000003,0,0,0.1,-5.73520203
"2023-06-19 18:42:00",2.4249,-39.5153,0,0,0,-0.17631736
"2023-06-19 18:43:00",41.9327,-85.41079999999995,0,0,0.023879380000000002,-4.261374979999999
"2023-06-19 18:44:00",15.629200000000004,-35.58830000000001,0,0,0.05,0
"2023-06-19 18:45:00",14.167099999999996,-74.05640000000001,0,0,0,0
"2023-06-19 18:46:00",292.257,-70.8787,0,-0.06,12.593844540000001,0
"2023-06-19 18:47:00",34.704499999999996,-50.07310000000001,0,0,1.70113352,-4.5856498199999995
"2023-06-19 18:48:00",15.518199999999986,-27.603199999999994,0,0,0.07169883,-0.011
"2023-06-19 18:49:00",116.00869999999996,-3.4527000000000005,0,0,12.713970780000002,-0.0027203
"2023-06-19 18:50:00",21.34480000000002,-21.642700000000005,0,0,0.061153450000000005,-0.011099999999999999
"2023-06-19 18:51:00",22.96280000000002,-77.15080000000002,0,0,0,0
"2023-06-19 18:52:00",50.18979999999993,-3.2708000000000004,0,0,0.11450284000000001,-0.0364993
"2023-06-19 18:53:00",42.2867,-3.3164000000000007,0,0,0.053094,0
"2023-06-19 18:54:00",36.84580000000002,-56.509999999999984,0,0,0,-2.9
"2023-06-19 18:55:00",22.6028,-85.75099999999999,0,0,0,-0.5
"2023-06-19 18:56:00",18.082299999999996,-28.0292,0,0,0.20316845,0
"2023-06-19 18:57:00",7.268900000000001,-6.007499999999999,0,0,0.00317517,-0.015
"2023-06-19 18:58:00",43.5078,-17.8441,0,0,0,0
"2023-06-19 18:59:00",20.256199999999996,-15.400100000000002,0,0,0,0
"2023-06-19 19:00:00",11.924699999999987,-10.975099999999998,0,0,0.02021856,0
"2023-06-19 19:01:00",7.298999999999998,-117.43870000000007,0,0,0.01459437,-1.96994017
"2023-06-19 19:02:00",8.874799999999999,-100.86220000000002,0,0,0.08779100000000001,0
"2023-06-19 19:03:00",5.964899999999998,-35.7339,0,0,0.00317732,0
"2023-06-19 19:04:00",6.991399999999999,-87.29590000000003,0,0,0,-0.55984
"2023-06-19 19:05:00",9.805800000000003,-64.44080000000002,0,-0.00031523,0.05,0
"2023-06-19 19:06:00",8.6687,-45.2298,0,0,0.02721973,-0.05
"2023-06-19 19:07:00",167.97459999999998,-99.8024,0,0,1.98545078,-0.0109
"2023-06-19 19:08:00",19.352799999999995,-90.1262,0,0,0,-2.790620589999999
"2023-06-19 19:09:00",25.780400000000007,-24.906300000000005,0,0,0,-0.65902974
"2023-06-19 19:10:00",11.813799999999993,-44.307600000000015,0.01885095,0,0.00346923,-0.00824789
"2023-06-19 19:11:00",14.847399999999999,-90.0253,0,0,0.0298581,0
"2023-06-19 19:12:00",50.269899999999986,-184.66629999999998,0,0,0.05,-2.4856368000000004
"2023-06-19 19:13:00",29.091699999999996,-27.3842,0,-0.05249031,0.20260122,-0.18000000000000002
"2023-06-19 19:14:00",93.59779999999998,-72.6632,0,0,8.83235,-0.6162825999999999
"2023-06-19 19:15:00",46.23649999999998,-82.79310000000001,0,0,0.06852695,0
"2023-06-19 19:16:00",40.50090000000001,-191.87240000000003,0,0,0.042834920000000005,-0.14755863
"2023-06-19 19:17:00",91.89029999999997,-279.8093,0.00297392,0,0.08793200000000001,-2.1235333800000005
