"DateTime","Aggregated Exchanges","Price"
"2012-04-10 00:00:00",1690.5012075,4.83
"2012-04-11 00:00:00",1221.50035625,4.885
"2012-04-12 00:00:00",980.0768999999999,4.895
"2012-04-13 00:00:00",1.7031287500000003,4.835000000000001
"2012-04-14 00:00:00",497.99570625,4.965
"2012-04-15 00:00:00",247.6728,4.92
"2012-04-16 00:00:00",1.82965,4.945
"2012-04-17 00:00:00",1244.6952499999998,4.975
"2012-04-18 00:00:00",0.0025350000000000004,5.07
"2012-04-19 00:00:00",0.25725,5.145
"2012-04-20 00:00:00",0,5.29
"2012-04-21 00:00:00",714.825,5.295
"2012-04-22 00:00:00",0,5.21
"2012-04-23 00:00:00",0,5.09
"2012-04-24 00:00:00",0,5.075
"2012-04-25 00:00:00",0,5.109999999999999
"2012-04-26 00:00:00",0,5.08
"2012-04-27 00:00:00",0,5.075
"2012-04-28 00:00:00",498.2490000000001,4.98
"2012-04-29 00:00:00",0,4.949999999999999
"2012-04-30 00:00:00",1727.2500000000002,4.9350000000000005
"2012-05-01 00:00:00",148.8,4.96
"2012-05-02 00:00:00",0,5.074999999999999
"2012-05-03 00:00:00",2040.2549999999999,5.1
"2012-05-04 00:00:00",1533,5.11
"2012-05-05 00:00:00",2537.5,5.075
"2012-05-06 00:00:00",354.3555,5.055
"2012-05-07 00:00:00",503.5,5.035
"2012-05-08 00:00:00",0,5.029999999999999
"2012-05-09 00:00:00",0,5.05
"2012-05-10 00:00:00",0.24825,4.965
"2012-05-11 00:00:00",0,4.9
"2012-05-12 00:00:00",1438.7472000000002,4.96
"2012-05-13 00:00:00",0.3472,4.96
"2012-05-14 00:00:00",1491.9691500000001,4.970000000000001
"2012-05-15 00:00:00",0,4.995
"2012-05-16 00:00:00",0,5.0649999999999995
"2012-05-17 00:00:00",253.74999999999997,5.074999999999999
"2012-05-18 00:00:00",0,5.095
"2012-05-19 00:00:00",0,5.105
"2012-05-20 00:00:00",2048.256,5.12
"2012-05-21 00:00:00",3160.83278014895,5.095
