"TIME (Europe/Istanbul)","binance","binance","bittrex","bittrex","bitfinex","bitfinex"
"2023-06-19 12:08:00",10.398550000000002,-35.89133999999998,0,0,0.00289562,0
"2023-06-19 12:09:00",13.730510000000004,-23.23994,0,0,0,-0.0040999999999999995
"2023-06-19 12:10:00",7.827909999999997,-3.9340100000000007,0,0,0,0
"2023-06-19 12:11:00",7.513900000000002,-18.838859999999986,0,0,0.00327205,-0.00055
"2023-06-19 12:12:00",25.040739999999996,-19.56826999999998,0,0,0.00106,-0.0021000000000000003
"2023-06-19 12:13:00",12.39359,-8.8602,0,0,0.20550000000000002,-0.00031034
"2023-06-19 12:14:00",6.375790000000002,-22.86703000000001,0,0,0.0352702,-0.011485229999999999
"2023-06-19 12:15:00",9.800080000000012,-10.455830000000004,0,0,0.76084613,0
"2023-06-19 12:16:00",18.050929999999983,-14.113450000000004,0,0,0.02698201,-0.00011976
"2023-06-19 12:17:00",4.874899999999996,-9.637240000000002,0,0,0.00411156,-0.01
"2023-06-19 12:18:00",6.556799999999998,-7.424240000000003,0,0,0,0
"2023-06-19 12:19:00",57.437850000000076,-139.96212000000014,0,0,0.51964173,-9.223899669999996
"2023-06-19 12:20:00",54.379020000000104,-32.21209999999983,0,0,0.4451,-0.28124091
"2023-06-19 12:21:00",29.983010000000007,-35.34871000000002,0,0,0.00554342,-0.00506
"2023-06-19 12:22:00",17.762289999999982,-26.40168999999998,0,0,0.04363178,-0.0106191
"2023-06-19 12:23:00",25.19570999999993,-18.857649999999982,0,0,0.00373593,0
"2023-06-19 12:24:00",22.675629999999998,-18.02941000000002,0,0,0.00150977,0
"2023-06-19 12:25:00",12.042050000000012,-28.412550000000003,0,0,0.011192,-0.00169297
"2023-06-19 12:26:00",28.91788000000002,-8.706249999999995,0,0,0.04985181,0
"2023-06-19 12:27:00",21.33068000000002,-12.306220000000003,0,0,0,0
"2023-06-19 12:28:00",12.015910000000002,-20.360299999999967,0,0,0,0
"2023-06-19 12:29:00",4.424630000000002,-10.04554,0,0,0.00085857,0
"2023-06-19 12:30:00",14.631810000000014,-17.945959999999996,0,0,0.69623334,0
"2023-06-19 12:31:00",26.00200999999999,-15.224900000000003,0,0,0.00020703,0
"2023-06-19 12:32:00",4.782759999999996,-6.302160000000004,0,0,0,0
"2023-06-19 12:33:00",7.804870000000003,-5.038779999999999,0,0,0,-0.00997
"2023-06-19 12:34:00",4.836249999999996,-5.196159999999993,0,0,0,0
"2023-06-19 12:35:00",3.7316199999999986,-8.92719999999999,0,-0.00075299,0.00063937,-0.40064187
"2023-06-19 12:36:00",16.25175999999999,-17.01472999999999,0,0,0.00043421,-1.7427029999999997
"2023-06-19 12:37:00",9.536209999999999,-21.74551000000002,0,0,0.11273472000000001,-0.10877019000000002
"2023-06-19 12:38:00",12.38367,-7.623289999999991,0,0,0.00048566,-0.7
"2023-06-19 12:39:00",12.775810000000005,-14.96981,0,0,0,-0.005
"2023-06-19 12:40:00",9.537609999999987,-12.651029999999995,0,0,0,0
"2023-06-19 12:41:00",16.788859999999996,-9.750790000000002,0,0,0.7354467899999999,-0.0188
"2023-06-19 12:42:00",7.0803099999999946,-4.8408,0,0,0.10924086,0
"2023-06-19 12:43:00",14.07391,-9.754569999999992,0.03573371,0,0.34844574,0
"2023-06-19 12:44:00",6.153029999999997,-5.498199999999999,0,-0.01376868,0,0
"2023-06-19 12:45:00",4.469299999999996,-5.6291400000000005,0,0,0,0
"2023-06-19 12:46:00",3.956469999999999,-9.522490000000005,0.00996233,0,0,0
"2023-06-19 12:47:00",15.566169999999994,-7.822759999999996,0,0,0.66008104,0
"2023-06-19 12:48:00",2.994540000000002,-3.0573399999999995,0,0,0.08512538,0
"2023-06-19 12:49:00",3.930899999999997,-6.476679999999994,0,0,0,0
"2023-06-19 12:50:00",12.888950000000001,-38.28636000000002,0,0,0.02331653,-0.01364
"2023-06-19 12:51:00",5.565969999999998,-3.0626099999999967,0,0,0.0000907,0
"2023-06-19 12:52:00",12.982030000000012,-6.232049999999997,0,0,0.28108365,-0.0011200000000000001
"2023-06-19 12:53:00",6.9644900000000005,-5.928989999999997,0,0,0,0
"2023-06-19 12:54:00",10.830310000000003,-8.707260000000002,0,0,0.00037913,0
"2023-06-19 12:55:00",5.381280000000001,-4.072860000000001,0.0013,0,0.01579336,0
"2023-06-19 12:56:00",2.656939999999998,-2.5531500000000005,0.00781578,0,0.11034123999999998,0
"2023-06-19 12:57:00",0,0,0,0,0,0
"2023-06-19 12:58:00",0,0,0,0,0,0
"2023-06-19 12:59:00",0,0,0,0,0,0
"2023-06-19 13:00:00",0,0,0,0,0,0
"2023-06-19 13:01:00",0,0,0,0,0,0
"2023-06-19 13:02:00",0,0,0,0,0,0
"2023-06-19 13:03:00",0,0,0,0,0,0
"2023-06-19 13:04:00",0,0,0,0,0,0
"2023-06-19 13:05:00",0,0,0,0,0,0
"2023-06-19 13:06:00",6.7378199999999975,-6.818779999999995,0,0,0.00663736,0
"2023-06-19 13:07:00",4.1288399999999985,-2.049929999999999,0,0,0.00018718,0
"2023-06-19 13:08:00",35.75770000000002,-4.244579999999996,0,0,0.0655727,0
"2023-06-19 13:09:00",46.152750000000026,-55.73019000000001,0.00509089,-0.00393884,0.050386799999999995,0
"2023-06-19 13:10:00",14.13211000000001,-14.918729999999993,0,0,0,0
"2023-06-19 13:11:00",45.093939999999996,-24.16291999999998,0,0,1.6679087000000001,0
"2023-06-19 13:12:00",5.5132,-15.306419999999996,0,0,0.18115781,0
"2023-06-19 13:13:00",10.363949999999996,-10.196539999999992,0,0,0.00757813,0
"2023-06-19 13:14:00",36.84885000000001,-8.998729999999993,0,0,0.00041349,0
"2023-06-19 13:15:00",10.600329999999998,-13.460030000000005,0,0,0,0
"2023-06-19 13:16:00",20.98073,-15.083939999999995,0,0,0.00474727,0
"2023-06-19 13:17:00",10.128920000000003,-6.7640699999999985,0,0,0.00006,-0.00011976
"2023-06-19 13:18:00",15.669300000000007,-10.961240000000004,0,0,0.13846156,-0.24158
"2023-06-19 13:19:00",32.794250000000005,-19.78234999999999,0,0,0.11993641999999999,0
"2023-06-19 13:20:00",7.71112999999999,-29.03577000000001,0,0,0,-0.0005
"2023-06-19 13:21:00",12.669140000000015,-7.157139999999991,0,0,0.00041341,-0.016
"2023-06-19 13:22:00",6.277039999999998,-33.95272000000001,0,0,0.016627910000000003,0
"2023-06-19 13:23:00",8.702380000000005,-11.911570000000006,0.00048686,0,0,-0.0022
"2023-06-19 13:24:00",4.994620000000001,-7.265769999999996,0,0,0,-0.63879107
"2023-06-19 13:25:00",4.619169999999996,-16.880799999999994,0,0,0,-0.0065
"2023-06-19 13:26:00",4.749090000000001,-5.222039999999998,0,0,0,0
"2023-06-19 13:27:00",8.258579999999998,-6.890310000000002,0.00719085,0,0.11597878999999998,0
"2023-06-19 13:28:00",7.959749999999999,-1.9245800000000002,0,0,0.008398540000000001,0
"2023-06-19 13:29:00",4.618230000000001,-8.738669999999997,0,0,0.01064726,0
"2023-06-19 13:30:00",6.5833499999999985,-4.682989999999999,0.00187202,0,0,-0.00099899
"2023-06-19 13:31:00",5.967369999999999,-4.430289999999999,0,0,0.01508901,0
"2023-06-19 13:32:00",2.4191799999999994,-2.0294899999999982,0,0,0.000259,0
"2023-06-19 13:33:00",11.159670000000013,-5.381659999999993,0,0,0.00100582,0
"2023-06-19 13:34:00",4.9064600000000045,-9.760089999999998,0,0,0,-0.005
"2023-06-19 13:35:00",4.153599999999999,-2.1314599999999992,0,-0.00042042,0.00564651,0
"2023-06-19 13:36:00",6.3214099999999975,-10.08589999999999,0,0,0.014982220000000001,-0.04143
"2023-06-19 13:37:00",6.229670000000003,-5.1227599999999995,0,0,0.007180499999999999,-0.00027987
"2023-06-19 13:38:00",1.706789999999999,-4.07436,0,0,0.00027678,0
"2023-06-19 13:39:00",10.022539999999994,-33.49962000000006,0,0,0,-0.0606
"2023-06-19 13:40:00",12.855449999999987,-30.858919999999976,0.07186513,0,0,-0.039401
"2023-06-19 13:41:00",26.742820000000012,-26.05268999999997,0,0,0.09103193,-0.03370475000000001
"2023-06-19 13:42:00",19.71364,-15.92351000000001,0,0,0.36503971999999996,0
"2023-06-19 13:43:00",3.9364499999999993,-7.908220000000003,0,0,0,-0.01836
"2023-06-19 13:44:00",4.930139999999999,-8.2977,0,0,0,0
"2023-06-19 13:45:00",5.968790000000003,-12.230149999999998,0,0,0.01056206,-0.90866758
"2023-06-19 13:46:00",11.445299999999992,-3.475269999999997,0.00427604,0,0,-0.094993
"2023-06-19 13:47:00",11.609499999999995,-8.812879999999996,0,0,0.0021292200000000002,-0.115
"2023-06-19 13:48:00",14.67250999999999,-18.97385999999998,0,0,0.00413858,-0.015000000000000001
"2023-06-19 13:49:00",5.036819999999996,-9.41895,0,0,0.00158648,0
"2023-06-19 13:50:00",11.60916000000001,-9.469339999999997,0,0,0.02251841,-0.015000000000000001
"2023-06-19 13:51:00",4.617249999999998,-5.336489999999997,0,0,0.03629,-0.00069195
"2023-06-19 13:52:00",6.470019999999996,-8.912120000000003,0,0,0.00991325,0
"2023-06-19 13:53:00",4.92505,-13.387070000000008,0,0,0.058085750000000005,0
"2023-06-19 13:54:00",24.86883999999998,-70.18787,0.0019427099999999998,0,0,-2.3921618900000006
"2023-06-19 13:55:00",28.38090999999997,-18.532179999999993,0,0,0.05437907,0
"2023-06-19 13:56:00",17.675849999999986,-12.033099999999992,0,0,0,0
"2023-06-19 13:57:00",39.37460000000011,-59.29750000000018,0.00075299,0,0,-12.382372460000003
"2023-06-19 13:58:00",27.557449999999978,-27.829320000000003,0.03,0,1.9809668900000004,-11.29197794000001
"2023-06-19 13:59:00",12.476180000000008,-28.95152999999999,0,0,0.04141731,-14.423086419999995
"2023-06-19 14:00:00",16.596649999999986,-12.846970000000002,0,0,0.0071150399999999996,-20.514452269999996
"2023-06-19 14:01:00",45.66214000000002,-51.699400000000296,0,0,0.01648281,-41.391432970000054
"2023-06-19 14:02:00",37.722460000000076,-23.992010000000015,0,0,0.54264779,0
"2023-06-19 14:03:00",7.303129999999999,-11.220310000000012,0,0,0,0
"2023-06-19 14:04:00",5.789830000000001,-9.243210000000015,0,0,0.01057223,0
"2023-06-19 14:05:00",14.868940000000018,-9.522489999999998,0,-0.00155914,0.00518693,0
"2023-06-19 14:06:00",11.281910000000009,-5.367419999999997,0,0,0,0
"2023-06-19 14:07:00",7.439429999999998,-4.426689999999997,0,0,0.3805804300000001,0
"2023-06-19 14:08:00",6.343509999999996,-3.6826599999999976,0,0,0,0
"2023-06-19 14:09:00",8.875399999999999,-6.883060000000004,0,0,0.00105719,0
"2023-06-19 14:10:00",16.43060000000001,-3.8473299999999995,0,0,0,-0.04624422
"2023-06-19 14:11:00",4.30811,-6.531830000000006,0.00379081,0,0.01057221,-0.00920188
"2023-06-19 14:12:00",7.931120000000006,-2.818619999999997,0,0,0.00042289,0
"2023-06-19 14:13:00",36.81481000000007,-31.317219999999978,0,0,0.19,0
"2023-06-19 14:14:00",28.304889999999983,-17.900470000000013,0,0,0.01349926,0
"2023-06-19 14:15:00",12.710320000000026,-27.261420000000015,0,0,0,-0.02679
"2023-06-19 14:16:00",27.549399999999956,-8.153229999999997,0,0,0,0
"2023-06-19 14:17:00",6.650750000000002,-11.423610000000007,0,0,0.01006,-0.00011976
"2023-06-19 14:18:00",15.730739999999996,-3.618920000000001,0,0,0.00747423,0
"2023-06-19 14:19:00",4.110650000000001,-5.76152,0,0,0,0
"2023-06-19 14:20:00",31.112019999999998,-10.040250000000023,0,0,1.10668137,-0.16072062
"2023-06-19 14:21:00",10.977220000000019,-4.896799999999994,0,0,0.01396054,-0.000127
"2023-06-19 14:22:00",8.855499999999997,-14.701770000000009,0,0,0.00503011,0
"2023-06-19 14:23:00",15.698360000000001,-6.093639999999998,0,0,0.06507,0
"2023-06-19 14:24:00",9.489809999999995,-14.327010000000016,0,-0.0002016,0.0117,-0.20624166
"2023-06-19 14:25:00",12.497480000000008,-5.348669999999996,0,0,0,0
"2023-06-19 14:26:00",6.409219999999994,-10.295790000000006,0,-0.07253399,0,0
"2023-06-19 14:27:00",4.2028799999999995,-5.704140000000006,0,0,0.00044,0
"2023-06-19 14:28:00",5.349749999999994,-6.620740000000005,0,0,0,0
"2023-06-19 14:29:00",22.802609999999987,-7.808719999999997,0,0,0.45514014,-0.000101
"2023-06-19 14:30:00",9.35114000000001,-22.033619999999942,0,0,0,0
"2023-06-19 14:31:00",42.06543999999997,-25.003190000000004,0,0,0,0
"2023-06-19 14:32:00",5.436470000000003,-24.97663,0,-0.010742650000000001,0,0
"2023-06-19 14:33:00",20.28641999999995,-8.080689999999993,0,0,0.0056,-0.03
"2023-06-19 14:34:00",8.374330000000004,-18.28737999999997,0,0,2.1926048000000002,-0.22695327
"2023-06-19 14:35:00",8.53431000000001,-26.58266999999998,0,-0.07918391999999999,0,-1.5950231700000002
"2023-06-19 14:36:00",4.39248,-11.81838000000001,0,0,0,-0.019799999999999998
"2023-06-19 14:37:00",3.2210399999999972,-7.144150000000006,0,0,0,0
"2023-06-19 14:38:00",4.558280000000004,-5.938870000000005,0,0,0.01201151,0
"2023-06-19 14:39:00",8.651810000000012,-7.0745999999999984,0,0,0.01819926,-0.01275632
"2023-06-19 14:40:00",18.926890000000025,-7.882939999999998,0,0,0.18986036,-0.00032171
"2023-06-19 14:41:00",16.651869999999974,-14.66607999999999,0,0,0.00042252,-0.70513859
"2023-06-19 14:42:00",5.119240000000002,-6.478960000000003,0,0,0.00051701,-0.02006
"2023-06-19 14:43:00",2.8825899999999964,-14.095350000000007,0,0,0.00001441,0
"2023-06-19 14:44:00",7.221139999999999,-12.182739999999999,0.00508849,0,0,-0.00951083
"2023-06-19 14:45:00",5.228949999999995,-15.156770000000037,0,0,0,0
"2023-06-19 14:46:00",5.663539999999996,-23.367939999999983,0,0,0.01495945,-0.19046284
"2023-06-19 14:47:00",29.69810000000003,-7.070709999999996,0,-0.00055201,0.00006,0
"2023-06-19 14:48:00",12.057790000000006,-6.76717,0.08187839,0,1.05391354,-0.00074542
"2023-06-19 14:49:00",12.398560000000002,-7.128039999999999,0,0,0,0
"2023-06-19 14:50:00",24.377840000000013,-20.624269999999964,0,0,0.00007874,0
"2023-06-19 14:51:00",21.18623999999996,-29.401649999999982,0,0,0.30839008999999995,-0.015090949999999999
"2023-06-19 14:52:00",29.652580000000004,-8.86647999999999,0,0,0.11730703,0
"2023-06-19 14:53:00",5.664890000000001,-12.373130000000003,0,-0.00116042,0,0
"2023-06-19 14:54:00",35.05589000000002,-25.765129999999957,0,0,0,-0.4824016
"2023-06-19 14:55:00",11.892749999999996,-29.225689999999894,0,0,0.00381794,0
"2023-06-19 14:56:00",32.36625999999996,-78.92164000000014,0.04457475,0,0,-1.1971858199999998
"2023-06-19 14:57:00",76.14371000000023,-34.10668999999995,0,0,1.8614468400000002,0
"2023-06-19 14:58:00",28.033470000000012,-32.00127999999996,0,0,0.05678749,-0.02970059
"2023-06-19 14:59:00",8.912,-6.833999999999999,0,0,0.005,0
"2023-06-19 15:00:00",9.465640000000002,-6.0499499999999955,0,0,0.02411331,0
"2023-06-19 15:01:00",18.141839999999977,-20.40077000000001,0,0,0.53219969,0
"2023-06-19 15:02:00",8.958310000000019,-11.57767999999999,0,0,0.01477887,0
"2023-06-19 15:03:00",11.697090000000017,-16.258040000000012,0,0,0.51206377,0
"2023-06-19 15:04:00",13.804259999999994,-31.83932999999999,0,0,0.00429459,-0.040776929999999996
"2023-06-19 15:05:00",19.525350000000007,-33.06363000000002,0.0002841,-0.00030322,0.00206761,-0.5450045400000001
"2023-06-19 15:06:00",11.80612,-17.214440000000007,0,0,0,-0.001
"2023-06-19 15:07:00",10.105239999999998,-6.390729999999995,0.00680525,0,0,-0.015
"2023-06-19 15:08:00",28.78444999999996,-18.678239999999988,0,0,1.8913000000000002,-0.009999999999999998
"2023-06-19 15:09:00",10.274030000000016,-8.258999999999999,0,0,0,0
"2023-06-19 15:10:00",5.195909999999999,-5.428340000000002,0,0,0,0
"2023-06-19 15:11:00",8.769940000000013,-16.178709999999995,0,0,0.00051677,0
"2023-06-19 15:12:00",6.799959999999998,-6.067420000000003,0,0,0.02411785,0
"2023-06-19 15:13:00",5.1937700000000016,-17.56464,0,0,0.04621354,-0.018000000000000002
"2023-06-19 15:14:00",7.379090000000005,-8.421180000000017,0,0,0,0
"2023-06-19 15:15:00",4.292909999999999,-5.162710000000003,0,0,0.24005532000000002,-0.006
"2023-06-19 15:16:00",10.903050000000006,-19.167000000000012,0.0041057,0,0.08448538,0
"2023-06-19 15:17:00",14.391190000000023,-16.863030000000002,0,0,0.03786,-0.63031127
"2023-06-19 15:18:00",4.271169999999997,-7.0868600000000095,0,0,0.1534,0
"2023-06-19 15:19:00",7.438479999999999,-3.7093599999999944,0,0,0,0
"2023-06-19 15:20:00",13.254780000000009,-7.190640000000004,0,0,0.00044,-0.001617
"2023-06-19 15:21:00",10.942700000000013,-10.830140000000007,0,0,0.00422328,0
"2023-06-19 15:22:00",58.804550000000056,-19.917189999999994,0,0,0.23572732000000002,0
"2023-06-19 15:23:00",191.22125000000005,-125.4390100000003,0,-0.0006695,2.2192074299999995,-0.19145389000000002
"2023-06-19 15:24:00",200.03838000000104,-170.34821000000045,0,-0.00485591,10.316831790000005,-0.09291207000000001
"2023-06-19 15:25:00",61.39512000000012,-103.38388000000025,0,0,0.01818465,-1.0120289999999998
"2023-06-19 15:26:00",53.72068999999998,-80.70525000000025,0,0,0.00745365,-0.10067100000000002
"2023-06-19 15:27:00",80.94458000000012,-40.580780000000054,0,0,0.059176419999999993,-0.012
"2023-06-19 15:28:00",18.473159999999954,-43.07463000000007,0,0,0.01613899,-0.04036936
"2023-06-19 15:29:00",32.810020000000016,-28.351049999999933,0,0,0.00644727,0
"2023-06-19 15:30:00",47.30431999999995,-66.18828000000008,0,0,0.99861827,-0.11072358000000002
"2023-06-19 15:31:00",51.93884000000006,-74.49895000000011,0,0,0.29303265000000006,-0.08130000000000001
"2023-06-19 15:32:00",24.35527999999997,-41.579090000000036,0,0,0,-0.03749129
"2023-06-19 15:33:00",13.736719999999991,-21.51713999999999,0,-0.00173347,0.6140810100000001,-0.005
"2023-06-19 15:34:00",19.962599999999984,-20.33998999999998,0,0,1.08530463,-0.010170360000000002
"2023-06-19 15:35:00",20.04645999999999,-32.48591999999995,0,0,0.01521044,-1.0026935399999999
"2023-06-19 15:36:00",31.354299999999977,-89.21251000000025,0,0,0.00421072,-0.04704357
"2023-06-19 15:37:00",23.18459000000001,-11.577050000000007,0,0,0.001,-0.011
"2023-06-19 15:38:00",55.61936000000024,-50.401850000000145,0,0,1.7841300000000002,-0.03602927
"2023-06-19 15:39:00",32.13075000000001,-11.498340000000006,0,0,0,-0.005
"2023-06-19 15:40:00",19.642769999999985,-9.431719999999999,0,0,1.1169296500000003,0
"2023-06-19 15:41:00",12.000330000000003,-18.319240000000008,0,0,0.01,0
"2023-06-19 15:42:00",20.97838000000001,-8.360240000000003,0,0,0,-0.006
"2023-06-19 15:43:00",60.18883000000011,-65.94195000000008,0,0,0.3258,-0.07282928
"2023-06-19 15:44:00",102.18959000000058,-67.23028000000006,0,0,0.53711092,-0.10259899
"2023-06-19 15:45:00",37.99803000000001,-42.07921000000005,0,0,0,-0.03729798
"2023-06-19 15:46:00",93.39924000000013,-67.03584000000019,0,0,0.19766330000000007,-2.03695888
"2023-06-19 15:47:00",47.74783000000003,-110.22258000000014,0.03167196,0,0.02100782,-2.16668468
"2023-06-19 15:48:00",34.032830000000025,-34.360519999999944,0,0,0.6516436700000001,-0.13484654
"2023-06-19 15:49:00",64.78778000000011,-21.81998999999999,0,0,1.4403658900000003,-0.00783857
"2023-06-19 15:50:00",13.911899999999992,-26.09600999999994,0,0,0.00421233,-0.11510793
"2023-06-19 15:51:00",8.156460000000004,-21.75737000000004,0,0,0,-0.34691930000000004
"2023-06-19 15:52:00",13.344400000000007,-16.166519999999977,0.037663800000000004,0,0.12586094,-0.0001
"2023-06-19 15:53:00",6.2344200000000045,-7.87453000000001,0,0,0.00336393,0
"2023-06-19 15:54:00",5.5359899999999955,-6.849660000000001,0,0,0.00082393,0
"2023-06-19 15:55:00",25.955750000000005,-21.029649999999975,0,0,0,0
"2023-06-19 15:56:00",76.78867000000011,-31.099620000000005,0,0,0.0741211,-0.5551404400000001
"2023-06-19 15:57:00",35.82187000000005,-22.660499999999995,0,0,0.22705889,-0.08598887
"2023-06-19 15:58:00",9.217429999999997,-33.44435000000004,0,-0.00890891,0.005,-0.4
"2023-06-19 15:59:00",11.706120000000006,-8.963790000000005,0,-0.00202014,0.03762,-0.43236320000000006
"2023-06-19 16:00:00",23.36027000000004,-24.483280000000022,0,-0.00074802,0.0325702,-0.01
"2023-06-19 16:01:00",31.028040000000075,-46.35402000000006,0,0,0.9466347900000001,-0.23589511
"2023-06-19 16:02:00",14.539939999999989,-29.65469999999999,0.054670619999999996,0,0.08671090000000001,-0.0463
"2023-06-19 16:03:00",7.804389999999999,-9.172119999999994,0,0,0.00622789,-0.0035776899999999997
"2023-06-19 16:04:00",22.532519999999998,-40.95646000000008,0.020583729999999998,0,0.0016469100000000001,-0.05113785
"2023-06-19 16:05:00",17.480279999999954,-23.34800999999995,0,-0.00089518,0,0
"2023-06-19 16:06:00",7.265170000000001,-11.353149999999994,0,0,0,-0.0168281
"2023-06-19 16:07:00",12.782709999999982,-11.147260000000013,0,0,0.001,-0.005
"2023-06-19 16:08:00",17.498759999999994,-26.014990000000022,0,0,0.03024011,-0.1
"2023-06-19 16:09:00",30.094619999999992,-43.79407000000006,0,0,0.00015254,-6.700666109999999
"2023-06-19 16:10:00",17.173289999999987,-16.557349999999992,0,0,0.20616615,0
"2023-06-19 16:11:00",16.70589999999999,-22.03807999999999,0,0,0,-0.22618280999999998
"2023-06-19 16:12:00",11.527929999999976,-14.80667999999999,0,-0.00978688,0,-0.26610656
"2023-06-19 16:13:00",6.56450000000001,-6.199180000000002,0.00502806,0,0.01410604,0
"2023-06-19 16:14:00",8.102170000000001,-8.104790000000005,0.00376608,0,0.00370892,0
"2023-06-19 16:15:00",10.625189999999991,-8.248709999999999,0.010284699999999999,0,0.00008326,0
