"DateTime","Aggregated Exchanges","Price"
"2015-09-02 00:00:00",52746.37572688,228.07999999999998
"2015-09-03 00:00:00",56189.157658079996,227.49
"2015-09-04 00:00:00",94784.22918888999,228.405
"2015-09-05 00:00:00",45596.86390628,231.95
"2015-09-06 00:00:00",91801.24285362,239.19
"2015-09-07 00:00:00",58601.206957970004,240.075
"2015-09-08 00:00:00",59104.505331939996,242.805
"2015-09-09 00:00:00",104881.89231513001,240.41500000000002
"2015-09-10 00:00:00",79045.98847396,237.47
"2015-09-11 00:00:00",76609.67479338999,239.2
"2015-09-12 00:00:00",26933.733575719998,236.82
"2015-09-13 00:00:00",53475.24648381,232.22
"2015-09-14 00:00:00",83944.01859762998,229.3
"2015-09-15 00:00:00",56900.83491674,235.43
"2015-09-16 00:00:00",87148.05199468,227.97
"2015-09-17 00:00:00",78614.21761667,231.56
"2015-09-18 00:00:00",88747.6090615,232.635
"2015-09-19 00:00:00",111948.32916233,231.78
"2015-09-20 00:00:00",94157.60039802,231.3
"2015-09-21 00:00:00",127156.26685757999,228.315
"2015-09-22 00:00:00",89766.69581432999,228.655
"2015-09-23 00:00:00",63040.26183398,230.35
"2015-09-24 00:00:00",45671.66688121999,232.70499999999998
"2015-09-25 00:00:00",58729.82289570999,235.14
"2015-09-26 00:00:00",40369.355990510005,234.22500000000002
"2015-09-27 00:00:00",29446.267624999997,233.29500000000002
"2015-09-28 00:00:00",76723.50629181002,236.38
"2015-09-29 00:00:00",82683.08833981,237.595
"2015-09-30 00:00:00",74671.68476777001,236.11
"2015-10-01 00:00:00",55671.30311151999,236.68
"2015-10-02 00:00:00",51268.13693748,236.795
"2015-10-03 00:00:00",34757.37596078,237.79500000000002
"2015-10-04 00:00:00",25067.31404555,257.54499999999996
"2015-10-05 00:00:00",43402.64766119001,238.47
"2015-10-06 00:00:00",61527.19933002,243.485
"2015-10-07 00:00:00",53900.178734509995,244.465
"2015-10-08 00:00:00",48349.01193058,243.18
"2015-10-09 00:00:00",57265.089849920005,242.95
"2015-10-10 00:00:00",24936.824366999997,244.41
"2015-10-11 00:00:00",23086.504155410003,246.365
"2015-10-12 00:00:00",55193.56365791999,246.335
"2015-10-13 00:00:00",66609.45739970001,247.15
"2015-10-14 00:00:00",52863.70585732,251.67000000000002
"2015-10-15 00:00:00",59462.83498652,253.96499999999997
"2015-10-16 00:00:00",95667.74286284999,260.6
"2015-10-17 00:00:00",134574.88976264003,268.57500000000005
"2015-10-18 00:00:00",39064.06925080001,265.985
"2015-10-19 00:00:00",59421.41188912,262.91999999999996
"2015-10-20 00:00:00",79892.89062815,267.40999999999997
"2015-10-21 00:00:00",78106.66321808999,267.855
"2015-10-22 00:00:00",68386.71186603,272.77
"2015-10-23 00:00:00",54510.99091087,276.47
"2015-10-24 00:00:00",68110.09849076999,280.03
"2015-10-25 00:00:00",86217.28747354,288.655
"2015-10-26 00:00:00",87338.21556415,283.62
"2015-10-27 00:00:00",74700.06381836,291.76
"2015-10-28 00:00:00",81654.83969306,300.74
"2015-10-29 00:00:00",100681.9241488,309.32000000000005
"2015-10-30 00:00:00",150773.94060400003,322.87
"2015-10-31 00:00:00",82357.20625358999,318.925
"2015-11-01 00:00:00",78167.93852699001,314.53
"2015-11-02 00:00:00",114288.96054614997,342.75
"2015-11-03 00:00:00",133428.27798558003,385.67999999999995
"2015-11-04 00:00:00",173108.32407064998,430.71000000000004
"2015-11-05 00:00:00",171613.13717865004,406.65999999999997
"2015-11-06 00:00:00",93308.45381733,372.595
"2015-11-07 00:00:00",85914.25235257001,380.365
"2015-11-08 00:00:00",78873.17760269,377.635
"2015-11-09 00:00:00",145149.23418007,372.64
"2015-11-10 00:00:00",113406.36715438002,352.29499999999996
"2015-11-11 00:00:00",122388.04550700002,317.07
"2015-11-12 00:00:00",104859.96405254002,326.1
"2015-11-13 00:00:00",89682.61079677999,332.85
"2015-11-14 00:00:00",84435.78162604,348.07500000000005
"2015-11-15 00:00:00",79766.08345328999,324.47
"2015-11-16 00:00:00",85680.43422121003,323.03499999999997
"2015-11-17 00:00:00",64496.399563909996,335.53
"2015-11-18 00:00:00",77519.88975397998,333.405
"2015-11-19 00:00:00",61379.74538630999,329.5
"2015-11-20 00:00:00",93957.7638254,318.27
"2015-11-21 00:00:00",64460.21591124999,323.395
"2015-11-22 00:00:00",58059.28619099,323.145
"2015-11-23 00:00:00",61130.21818387,322.445
"2015-11-24 00:00:00",53474.52780885,319.4
"2015-11-25 00:00:00",61346.11072946,322.865
"2015-11-26 00:00:00",97768.03361768,348.15999999999997
"2015-11-27 00:00:00",63638.70224269,354.525
"2015-11-28 00:00:00",66150.42156534,355.28499999999997
"2015-11-29 00:00:00",59859.966688479995,363.695
"2015-11-30 00:00:00",101573.07907282002,375.21500000000003
"2015-12-01 00:00:00",97315.80638832999,366.34000000000003
"2015-12-02 00:00:00",116630.33933856002,355.295
"2015-12-03 00:00:00",82024.95704406001,363.42
"2015-12-04 00:00:00",82153.61299355,359.13
"2015-12-05 00:00:00",144145.12660578004,375.89
"2015-12-06 00:00:00",112401.21348897002,392.405
"2015-12-07 00:00:00",112129.16089705,390.21500000000003
"2015-12-08 00:00:00",83813.93143162,399.54999999999995
"2015-12-09 00:00:00",97520.69198024999,413.91999999999996
"2015-12-10 00:00:00",76386.72378638996,414.945
"2015-12-11 00:00:00",101114.68118808999,433.545
"2015-12-12 00:00:00",92537.17278527001,435.7
"2015-12-13 00:00:00",83697.98229021,430.865
"2015-12-14 00:00:00",72000.27815606,439.145
"2015-12-15 00:00:00",115131.20933913,452.475
"2015-12-16 00:00:00",87965.00895788001,451.265
"2015-12-17 00:00:00",96324.56070075001,452.865
"2015-12-18 00:00:00",86874.53039742999,459.78999999999996
"2015-12-19 00:00:00",87705.16751303,459.15999999999997
"2015-12-20 00:00:00",59907.9276023,446.93
"2015-12-21 00:00:00",91995.63361337,434.765
"2015-12-22 00:00:00",81318.04899148998,438.235
"2015-12-23 00:00:00",82730.33145304,439.53
"2015-12-24 00:00:00",88496.93935878003,451.19
"2015-12-25 00:00:00",75367.6691665,453.48
"2015-12-26 00:00:00",94239.68266225002,428.46500000000003
"2015-12-27 00:00:00",40705.96581693,415.79999999999995
"2015-12-28 00:00:00",44866.15604078,423.495
"2015-12-29 00:00:00",43847.591249020006,426.43
"2015-12-30 00:00:00",32779.385508859996,427.905
"2015-12-31 00:00:00",37603.555644939996,425.13
"2016-01-01 00:00:00",25477.25645154,431.905
"2016-01-02 00:00:00",20565.107636229997,434.08000000000004
"2016-01-03 00:00:00",26399.872258109997,428.615
"2016-01-04 00:00:00",39004.85743483,431.93
"2016-01-05 00:00:00",36995.41566723,432.06
"2016-01-06 00:00:00",32703.179626279994,428.555
"2016-01-07 00:00:00",62039.97712208,443.03
"2016-01-08 00:00:00",35056.559545380005,454.71500000000003
"2016-01-09 00:00:00",23336.400424720003,449.725
"2016-01-10 00:00:00",25232.52632956,443.75
"2016-01-11 00:00:00",40525.52732398999,446.42499999999995
"2016-01-12 00:00:00",36791.42306798,445.775
"2016-01-13 00:00:00",54091.438950200005,432.055
"2016-01-14 00:00:00",46715.08159111001,430.375
"2016-01-15 00:00:00",66416.50243845,397.42999999999995
"2016-01-16 00:00:00",61393.87181853,368.555
"2016-01-17 00:00:00",36930.75526865,384.21500000000003
"2016-01-18 00:00:00",60167.10159085001,380.25
"2016-01-19 00:00:00",48071.640053079995,381.28999999999996
"2016-01-20 00:00:00",75894.72483595001,399.885
"2016-01-21 00:00:00",87992.83217424001,413.64
"2016-01-22 00:00:00",63916.068099230004,393.195
"2016-01-23 00:00:00",52704.534500530004,387.85
"2016-01-24 00:00:00",50178.89519771,395.465
"2016-01-25 00:00:00",61654.970821209994,395.315
"2016-01-26 00:00:00",90943.93727883001,392.82
"2016-01-27 00:00:00",59356.22960462,393.36
"2016-01-28 00:00:00",68225.24553336,386.065
"2016-01-29 00:00:00",69590.03536950002,374.62
"2016-01-30 00:00:00",65541.83813216,378.395
"2016-01-31 00:00:00",66500.18045449001,373.71000000000004
"2016-02-01 00:00:00",77351.05772515,372.525
"2016-02-02 00:00:00",90891.16752205,374.015
"2016-02-03 00:00:00",57114.61112014001,371.04499999999996
"2016-02-04 00:00:00",85421.36991223998,379.94
"2016-02-05 00:00:00",86895.27057012999,387.815
"2016-02-06 00:00:00",51809.15490346,379.61
"2016-02-07 00:00:00",53153.7847302,378.945
"2016-02-08 00:00:00",45736.64946927001,376.51
"2016-02-09 00:00:00",72008.51077687001,374.505
"2016-02-10 00:00:00",85711.85349819,379.735
"2016-02-11 00:00:00",96147.97439316,377.99
"2016-02-12 00:00:00",96193.9033144,382.86
"2016-02-13 00:00:00",76223.58557974,387.94
"2016-02-14 00:00:00",58440.27308137999,397.995
"2016-02-15 00:00:00",105717.22819803,403.70500000000004
"2016-02-16 00:00:00",82326.82313993998,403.875
"2016-02-17 00:00:00",85907.54682419999,413.25
"2016-02-18 00:00:00",76172.94012552999,420.145
"2016-02-19 00:00:00",75062.27730876999,420.31
"2016-02-20 00:00:00",81498.02224975999,431.07500000000005
"2016-02-21 00:00:00",78123.38886292999,436.54
"2016-02-22 00:00:00",73897.96238239,435.74
"2016-02-23 00:00:00",113869.32334622998,427.56
"2016-02-24 00:00:00",87723.03677557998,417.765
"2016-02-25 00:00:00",101015.80676612999,422.345
"2016-02-26 00:00:00",133730.6279644,423.345
"2016-02-27 00:00:00",72600.78633587001,430.72
"2016-02-28 00:00:00",80189.07770556,428.42
"2016-02-29 00:00:00",100744.36552575999,435.575
"2016-03-01 00:00:00",118169.76145110001,433.755
"2016-03-02 00:00:00",118023.29821126,429.88
"2016-03-03 00:00:00",101405.89316132998,420.385
"2016-03-04 00:00:00",94688.78839628,415.29499999999996
"2016-03-05 00:00:00",106593.89520751999,398.495
"2016-03-06 00:00:00",75262.12107326998,402.55499999999995
"2016-03-07 00:00:00",79178.66917943,409.28
"2016-03-08 00:00:00",77999.68272632,412.57000000000005
"2016-03-09 00:00:00",73430.50892872999,411.90999999999997
"2016-03-10 00:00:00",63285.09220379999,413.875
"2016-03-11 00:00:00",67424.34852736,418.755
"2016-03-12 00:00:00",79785.20651121001,413.85
"2016-03-13 00:00:00",58874.23633704,412.75
"2016-03-14 00:00:00",73965.02843548,413.635
"2016-03-15 00:00:00",78008.80749155997,414.84000000000003
"2016-03-16 00:00:00",87791.65015133999,415.135
"2016-03-17 00:00:00",71718.69525384001,417.445
"2016-03-18 00:00:00",91463.81704077998,410.53
"2016-03-19 00:00:00",50710.93847525,406.31
"2016-03-20 00:00:00",66590.81061708,410.345
"2016-03-21 00:00:00",64383.138989119994,410.16999999999996
"2016-03-22 00:00:00",71064.49244086999,414.36
"2016-03-23 00:00:00",57041.049613769996,416.88
"2016-03-24 00:00:00",60994.03709539998,415.28
"2016-03-25 00:00:00",52963.59772347,414.855
"2016-03-26 00:00:00",40173.31196738999,415.82
"2016-03-27 00:00:00",47703.00177436,421.43
"2016-03-28 00:00:00",57580.005865269995,422.53
"2016-03-29 00:00:00",46571.404703249995,415.445
"2016-03-30 00:00:00",66447.69672453999,412.31
"2016-03-31 00:00:00",59515.59909307999,414.305
"2016-04-01 00:00:00",65932.17212311,414.82500000000005
"2016-04-02 00:00:00",48895.53239053002,417.59
"2016-04-03 00:00:00",47724.866874529995,418.565
"2016-04-04 00:00:00",47384.37216659999,418.29999999999995
"2016-04-05 00:00:00",56465.92057339001,420.81
"2016-04-06 00:00:00",50104.33506525999,421.175
"2016-04-07 00:00:00",63183.58302566001,419.985
"2016-04-08 00:00:00",64641.434634749996,419.505
"2016-04-09 00:00:00",60672.73720165,415.62
"2016-04-10 00:00:00",62043.82994293999,419.15999999999997
"2016-04-11 00:00:00",47807.71875196,420.23
"2016-04-12 00:00:00",60515.07684022999,423.695
"2016-04-13 00:00:00",59221.083140610004,423.995
"2016-04-14 00:00:00",43262.82129009999,423.64
"2016-04-15 00:00:00",58590.36801246,426.37
"2016-04-16 00:00:00",35231.030916129996,429.41999999999996
"2016-04-17 00:00:00",47679.68999823001,427.20500000000004
"2016-04-18 00:00:00",50982.98833583,426.71000000000004
"2016-04-19 00:00:00",59406.69315584999,431.455
"2016-04-20 00:00:00",62872.60983803,437.685
"2016-04-21 00:00:00",64502.496058100005,445.16499999999996
"2016-04-22 00:00:00",67355.63613101,446.04499999999996
"2016-04-23 00:00:00",55993.72343507001,447.275
"2016-04-24 00:00:00",57716.90247858,454.835
"2016-04-25 00:00:00",68759.36039906,459.01
"2016-04-26 00:00:00",71646.0089814,464.045
"2016-04-27 00:00:00",69641.99891591,456.245
"2016-04-28 00:00:00",68543.78782115,442
"2016-04-29 00:00:00",61138.869913439994,450.765
"2016-04-30 00:00:00",50245.73303416,451.755
"2016-05-01 00:00:00",46702.20338814,450.865
"2016-05-02 00:00:00",50916.26745796,447.03999999999996
"2016-05-03 00:00:00",71090.05778806,446.545
"2016-05-04 00:00:00",63220.94627293998,447.545
"2016-05-05 00:00:00",76126.64691796998,446.77
"2016-05-06 00:00:00",59307.068464029995,453.6
"2016-05-07 00:00:00",44786.29107609999,457.605
"2016-05-08 00:00:00",32237.6807315,457.56
"2016-05-09 00:00:00",61424.56960124,459.78
"2016-05-10 00:00:00",67180.33491845,454.475
"2016-05-11 00:00:00",59415.32926761001,452.87
"2016-05-12 00:00:00",69554.23355724,451.87
"2016-05-13 00:00:00",78157.97801654998,454.355
"2016-05-14 00:00:00",50296.040983589985,455.65999999999997
"2016-05-15 00:00:00",44144.07567816999,457.64
"2016-05-16 00:00:00",54365.86025862,455.15
"2016-05-17 00:00:00",72887.88059186,454.005
"2016-05-18 00:00:00",72545.40699019999,454.5
"2016-05-19 00:00:00",68478.14077195,448.155
"2016-05-20 00:00:00",76147.29675991999,441.59000000000003
"2016-05-21 00:00:00",54964.42104927999,442.485
